cycle_number,step_type,time_in_cycle_s,voltage_V,current_A,temperature_C,step_capacity_Ah,absolute_time
18,cc_discharge,5100.0,3.3833,-102.0,25.1,95.7904,2026-01-04 13:00:00
19,rest,0.0,3.3,0.0,25.3,0.0,2026-01-04 12:00:00
19,rest,300.0,3.2667,0.0,25.0,0.0,2026-01-04 13:00:00
19,rest,600.0,3.2333,0.0,25.1,0.0,2026-01-04 14:00:00
19,cccv_charge,900.0,3.3,102.0,24.9,15.8968,2026-01-04 12:00:00
19,cccv_charge,1200.0,3.3167,102.0,25.0,31.7936,2026-01-04 13:00:00
19,cccv_charge,1500.0,3.3333,102.0,24.9,47.6903,2026-01-04 14:00:00
19,cccv_charge,1800.0,3.35,102.0,25.1,63.5871,2026-01-04 15:00:00
19,cccv_charge,2100.0,3.3667,102.0,24.5,79.4839,2026-01-04 16:00:00
19,cccv_charge,2400.0,3.3833,102.0,25.2,95.3807,2026-01-04 17:00:00
19,rest,2700.0,3.3,0.0,24.9,0.0,2026-01-04 12:00:00
19,rest,3000.0,3.2667,0.0,25.1,0.0,2026-01-04 13:00:00
19,rest,3300.0,3.2333,0.0,24.9,0.0,2026-01-04 14:00:00
19,cc_discharge,3600.0,3.3,-102.0,25.1,15.8968,2026-01-04 12:00:00
19,cc_discharge,3900.0,3.3167,-102.0,24.7,31.7936,2026-01-04 13:00:00
19,cc_discharge,4200.0,3.3333,-102.0,25.4,47.6903,2026-01-04 14:00:00
19,cc_discharge,4500.0,3.35,-102.0,24.5,63.5871,2026-01-04 15:00:00
19,cc_discharge,4800.0,3.3667,-102.0,24.7,79.4839,2026-01-04 16:00:00
19,cc_discharge,5100.0,3.3833,-102.0,25.1,95.3807,2026-01-04 17:00:00
20,rest,0.0,3.3,0.0,25.4,0.0,2026-01-04 16:00:00
20,rest,300.0,3.2667,0.0,25.1,0.0,2026-01-04 17:00:00
20,rest,600.0,3.2333,0.0,24.9,0.0,2026-01-04 18:00:00
20,cccv_charge,900.0,3.3,102.0,24.6,15.8292,2026-01-04 16:00:00
20,cccv_charge,1200.0,3.3167,102.0,24.9,31.6584,2026-01-04 17:00:00
20,cccv_charge,1500.0,3.3333,102.0,25.0,47.4876,2026-01-04 18:00:00
20,cccv_charge,1800.0,3.35,102.0,25.5,63.3168,2026-01-04 19:00:00
20,cccv_charge,2100.0,3.3667,102.0,25.2,79.146,2026-01-04 20:00:00
20,cccv_charge,2400.0,3.3833,102.0,24.5,94.9752,2026-01-04 21:00:00
20,rest,2700.0,3.3,0.0,25.6,0.0,2026-01-04 16:00:00
20,rest,3000.0,3.2667,0.0,24.9,0.0,2026-01-04 17:00:00
20,rest,3300.0,3.2333,0.0,24.7,0.0,2026-01-04 18:00:00
20,cc_discharge,3600.0,3.3,-102.0,25.4,15.8292,2026-01-04 16:00:00
20,cc_discharge,3900.0,3.3167,-102.0,25.0,31.6584,2026-01-04 17:00:00
20,cc_discharge,4200.0,3.3333,-102.0,24.9,47.4876,2026-01-04 18:00:00
20,cc_discharge,4500.0,3.35,-102.0,25.1,63.3168,2026-01-04 19:00:00
20,cc_discharge,4800.0,3.3667,-102.0,25.3,79.146,2026-01-04 20:00:00
20,cc_discharge,5100.0,3.3833,-102.0,25.3,94.9752,2026-01-04 21:00:00
21,rest,0.0,3.3,0.0,24.6,0.0,2026-01-04 20:00:00
21,rest,300.0,3.2667,0.0,25.6,0.0,2026-01-04 21:00:00
21,rest,600.0,3.2333,0.0,25.3,0.0,2026-01-04 22:00:00
21,cccv_charge,900.0,3.3,102.0,24.9,15.7623,2026-01-04 20:00:00
21,cccv_charge,1200.0,3.3167,102.0,24.8,31.5246,2026-01-04 21:00:00
21,cccv_charge,1500.0,3.3333,102.0,24.7,47.2869,2026-01-04 22:00:00
21,cccv_charge,1800.0,3.35,102.0,25.0,63.0492,2026-01-04 23:00:00
21,cccv_charge,2100.0,3.3667,102.0,24.8,78.8115,2026-01-05 00:00:00
21,cccv_charge,2400.0,3.3833,102.0,24.8,94.5738,2026-01-05 01:00:00
21,rest,2700.0,3.3,0.0,25.2,0.0,2026-01-04 20:00:00
21,rest,3000.0,3.2667,0.0,25.1,0.0,2026-01-04 21:00:00
21,rest,3300.0,3.2333,0.0,24.9,0.0,2026-01-04 22:00:00
21,cc_discharge,3600.0,3.3,-102.0,25.2,15.7623,2026-01-04 20:00:00
21,cc_discharge,3900.0,3.3167,-102.0,25.4,31.5246,2026-01-04 21:00:00
21,cc_discharge,4200.0,3.3333,-102.0,24.7,47.2869,2026-01-04 22:00:00
21,cc_discharge,4500.0,3.35,-102.0,24.8,63.0492,2026-01-04 23:00:00
21,cc_discharge,4800.0,3.3667,-102.0,25.3,78.8115,2026-01-05 00:00:00
21,cc_discharge,5100.0,3.3833,-102.0,25.2,94.5738,2026-01-05 01:00:00
22,rest,0.0,3.3,0.0,25.1,0.0,2026-01-05 00:00:00
22,rest,300.0,3.2667,0.0,25.3,0.0,2026-01-05 01:00:00
22,rest,600.0,3.2333,0.0,24.7,0.0,2026-01-05 02:00:00
22,cccv_charge,900.0,3.3,102.0,24.6,15.696,2026-01-05 00:00:00
22,cccv_charge,1200.0,3.3167,102.0,24.7,31.3921,2026-01-05 01:00:00
22,cccv_charge,1500.0,3.3333,102.0,25.0,47.0881,2026-01-05 02:00:00
22,cccv_charge,1800.0,3.35,102.0,24.8,62.7841,2026-01-05 03:00:00
22,cccv_charge,2100.0,3.3667,102.0,24.9,78.4802,2026-01-05 04:00:00
22,cccv_charge,2400.0,3.3833,102.0,24.7,94.1762,2026-01-05 05:00:00
22,rest,2700.0,3.3,0.0,24.8,0.0,2026-01-05 00:00:00
22,rest,3000.0,3.2667,0.0,24.7,0.0,2026-01-05 01:00:00
22,rest,3300.0,3.2333,0.0,25.1,0.0,2026-01-05 02:00:00
22,cc_discharge,3600.0,3.3,-102.0,25.2,15.696,2026-01-05 00:00:00
22,cc_discharge,3900.0,3.3167,-102.0,24.9,31.3921,2026-01-05 01:00:00
22,cc_discharge,4200.0,3.3333,-102.0,24.9,47.0881,2026-01-05 02:00:00
22,cc_discharge,4500.0,3.35,-102.0,24.8,62.7841,2026-01-05 03:00:00
22,cc_discharge,4800.0,3.3667,-102.0,25.2,78.4802,2026-01-05 04:00:00
22,cc_discharge,5100.0,3.3833,-102.0,25.0,94.1762,2026-01-05 05:00:00
23,rest,0.0,3.3,0.0,25.5,0.0,2026-01-05 04:00:00
23,rest,300.0,3.2667,0.0,24.7,0.0,2026-01-05 05:00:00
23,rest,600.0,3.2333,0.0,25.1,0.0,2026-01-05 06:00:00
23,cccv_charge,900.0,3.3,102.0,25.1,15.6304,2026-01-05 04:00:00
23,cccv_charge,1200.0,3.3167,102.0,24.9,31.2607,2026-01-05 05:00:00
23,cccv_charge,1500.0,3.3333,102.0,25.2,46.8911,2026-01-05 06:00:00
23,cccv_charge,1800.0,3.35,102.0,24.6,62.5215,2026-01-05 07:00:00
23,cccv_charge,2100.0,3.3667,102.0,25.6,78.1518,2026-01-05 08:00:00
23,cccv_charge,2400.0,3.3833,102.0,24.6,93.7822,2026-01-05 09:00:00
23,rest,2700.0,3.3,0.0,25.3,0.0,2026-01-05 04:00:00
23,rest,3000.0,3.2667,0.0,24.7,0.0,2026-01-05 05:00:00
23,rest,3300.0,3.2333,0.0,25.3,0.0,2026-01-05 06:00:00
23,cc_discharge,3600.0,3.3,-102.0,24.9,15.6304,2026-01-05 04:00:00
23,cc_discharge,3900.0,3.3167,-102.0,25.0,31.2607,2026-01-05 05:00:00
23,cc_discharge,4200.0,3.3333,-102.0,25.0,46.8911,2026-01-05 06:00:00
23,cc_discharge,4500.0,3.35,-102.0,25.3,62.5215,2026-01-05 07:00:00
23,cc_discharge,4800.0,3.3667,-102.0,24.9,78.1518,2026-01-05 08:00:00
23,cc_discharge,5100.0,3.3833,-102.0,24.1,93.7822,2026-01-05 09:00:00
24,rest,0.0,3.3,0.0,24.8,0.0,2026-01-05 08:00:00
24,rest,300.0,3.2667,0.0,25.1,0.0,2026-01-05 09:00:00
24,rest,600.0,3.2333,0.0,24.9,0.0,2026-01-05 10:00:00
24,cccv_charge,900.0,3.3,102.0,25.2,15.5653,2026-01-05 08:00:00
24,cccv_charge,1200.0,3.3167,102.0,25.3,31.1305,2026-01-05 09:00:00
24,cccv_charge,1500.0,3.3333,102.0,25.0,46.6958,2026-01-05 10:00:00
24,cccv_charge,1800.0,3.35,102.0,24.6,62.2611,2026-01-05 11:00:00
24,cccv_charge,2100.0,3.3667,102.0,25.4,77.8263,2026-01-05 12:00:00
24,cccv_charge,2400.0,3.3833,102.0,25.3,93.3916,2026-01-05 13:00:00
24,rest,2700.0,3.3,0.0,24.9,0.0,2026-01-05 08:00:00
24,rest,3000.0,3.2667,0.0,25.6,0.0,2026-01-05 09:00:00
24,rest,3300.0,3.2333,0.0,24.9,0.0,2026-01-05 10:00:00
24,cc_discharge,3600.0,3.3,-102.0,24.7,15.5653,2026-01-05 08:00:00
24,cc_discharge,3900.0,3.3167,-102.0,25.0,31.1305,2026-01-05 09:00:00
24,cc_discharge,4200.0,3.3333,-102.0,25.3,46.6958,2026-01-05 10:00:00
24,cc_discharge,4500.0,3.35,-102.0,24.7,62.2611,2026-01-05 11:00:00
24,cc_discharge,4800.0,3.3667,-102.0,25.6,77.8263,2026-01-05 12:00:00
24,cc_discharge,5100.0,3.3833,-102.0,24.7,93.3916,2026-01-05 13:00:00
25,rest,0.0,3.3,0.0,25.3,0.0,2026-01-05 12:00:00
25,rest,300.0,3.2667,0.0,25.2,0.0,2026-01-05 13:00:00
25,rest,600.0,3.2333,0.0,25.0,0.0,2026-01-05 14:00:00
25,cccv_charge,900.0,3.3,102.0,25.3,15.5007,2026-01-05 12:00:00
25,cccv_charge,1200.0,3.3167,102.0,24.6,31.0014,2026-01-05 13:00:00
25,cccv_charge,1500.0,3.3333,102.0,25.4,46.5021,2026-01-05 14:00:00
25,cccv_charge,1800.0,3.35,102.0,25.0,62.0028,2026-01-05 15:00:00
25,cccv_charge,2100.0,3.3667,102.0,24.8,77.5035,2026-01-05 16:00:00
25,cccv_charge,2400.0,3.3833,102.0,25.2,93.0042,2026-01-05 17:00:00
25,rest,2700.0,3.3,0.0,25.3,0.0,2026-01-05 12:00:00
25,rest,3000.0,3.2667,0.0,25.2,0.0,2026-01-05 13:00:00
25,rest,3300.0,3.2333,0.0,25.6,0.0,2026-01-05 14:00:00
25,cc_discharge,3600.0,3.3,-102.0,25.3,15.5007,2026-01-05 12:00:00
25,cc_discharge,3900.0,3.3167,-102.0,25.4,31.0014,2026-01-05 13:00:00
25,cc_discharge,4200.0,3.3333,-102.0,24.8,46.5021,2026-01-05 14:00:00
25,cc_discharge,4500.0,3.35,-102.0,25.0,62.0028,2026-01-05 15:00:00
25,cc_discharge,4800.0,3.3667,-102.0,25.2,77.5035,2026-01-05 16:00:00
25,cc_discharge,5100.0,3.3833,-102.0,25.0,93.0042,2026-01-05 17:00:00
26,rest,0.0,3.3,0.0,25.1,0.0,2026-01-05 16:00:00
26,rest,300.0,3.2667,0.0,25.1,0.0,2026-01-05 17:00:00
26,rest,600.0,3.2333,0.0,25.3,0.0,2026-01-05 18:00:00
26,cccv_charge,900.0,3.3,102.0,25.0,15.4367,2026-01-05 16:00:00
26,cccv_charge,1200.0,3.3167,102.0,24.9,30.8733,2026-01-05 17:00:00
26,cccv_charge,1500.0,3.3333,102.0,24.8,46.31,2026-01-05 18:00:00
26,cccv_charge,1800.0,3.35,102.0,24.7,61.7466,2026-01-05 19:00:00
26,cccv_charge,2100.0,3.3667,102.0,25.4,77.1833,2026-01-05 20:00:00
26,cccv_charge,2400.0,3.3833,102.0,25.0,92.62,2026-01-05 21:00:00
26,rest,2700.0,3.3,0.0,25.2,0.0,2026-01-05 16:00:00
26,rest,3000.0,3.2667,0.0,24.6,0.0,2026-01-05 17:00:00
26,rest,3300.0,3.2333,0.0,24.4,0.0,2026-01-05 18:00:00
26,cc_discharge,3600.0,3.3,-102.0,24.7,15.4367,2026-01-05 16:00:00
26,cc_discharge,3900.0,3.3167,-102.0,25.3,30.8733,2026-01-05 17:00:00
26,cc_discharge,4200.0,3.3333,-102.0,25.3,46.31,2026-01-05 18:00:00
26,cc_discharge,4500.0,3.35,-102.0,25.1,61.7466,2026-01-05 19:00:00
26,cc_discharge,4800.0,3.3667,-102.0,24.8,77.1833,2026-01-05 20:00:00
26,cc_discharge,5100.0,3.3833,-102.0,25.0,92.62,2026-01-05 21:00:00
27,rest,0.0,3.3,0.0,24.9,0.0,2026-01-05 20:00:00
27,rest,300.0,3.2667,0.0,24.9,0.0,2026-01-05 21:00:00
27,rest,600.0,3.2333,0.0,24.2,0.0,2026-01-05 22:00:00
27,cccv_charge,900.0,3.3,102.0,24.7,15.3731,2026-01-05 20:00:00
27,cccv_charge,1200.0,3.3167,102.0,24.9,30.7462,2026-01-05 21:00:00
27,cccv_charge,1500.0,3.3333,102.0,25.5,46.1193,2026-01-05 22:00:00
27,cccv_charge,1800.0,3.35,102.0,25.0,61.4924,2026-01-05 23:00:00
27,cccv_charge,2100.0,3.3667,102.0,25.4,76.8655,2026-01-06 00:00:00
27,cccv_charge,2400.0,3.3833,102.0,24.9,92.2387,2026-01-06 01:00:00
27,rest,2700.0,3.3,0.0,24.9,0.0,2026-01-05 20:00:00
27,rest,3000.0,3.2667,0.0,23.8,0.0,2026-01-05 21:00:00
27,rest,3300.0,3.2333,0.0,25.1,0.0,2026-01-05 22:00:00
27,cc_discharge,3600.0,3.3,-102.0,25.2,15.3731,2026-01-05 20:00:00
27,cc_discharge,3900.0,3.3167,-102.0,25.5,30.7462,2026-01-05 21:00:00
27,cc_discharge,4200.0,3.3333,-102.0,24.9,46.1193,2026-01-05 22:00:00
27,cc_discharge,4500.0,3.35,-102.0,25.0,61.4924,2026-01-05 23:00:00
27,cc_discharge,4800.0,3.3667,-102.0,24.8,76.8655,2026-01-06 00:00:00
27,cc_discharge,5100.0,3.3833,-102.0,24.6,92.2387,2026-01-06 01:00:00
28,rest,0.0,3.3,0.0,24.8,0.0,2026-01-06 00:00:00
28,rest,300.0,3.2667,0.0,24.9,0.0,2026-01-06 01:00:00
28,rest,600.0,3.2333,0.0,25.4,0.0,2026-01-06 02:00:00
28,cccv_charge,900.0,3.3,102.0,25.0,15.31,2026-01-06 00:00:00
28,cccv_charge,1200.0,3.3167,102.0,24.8,30.62,2026-01-06 01:00:00
28,cccv_charge,1500.0,3.3333,102.0,25.0,45.9301,2026-01-06 02:00:00
28,cccv_charge,1800.0,3.35,102.0,25.1,61.2401,2026-01-06 03:00:00
28,cccv_charge,2100.0,3.3667,102.0,24.8,76.5501,2026-01-06 04:00:00
28,cccv_charge,2400.0,3.3833,102.0,25.3,91.8601,2026-01-06 05:00:00
28,rest,2700.0,3.3,0.0,24.4,0.0,2026-01-06 00:00:00
28,rest,3000.0,3.2667,0.0,24.9,0.0,2026-01-06 01:00:00
28,rest,3300.0,3.2333,0.0,25.2,0.0,2026-01-06 02:00:00
28,cc_discharge,3600.0,3.3,-102.0,24.6,15.31,2026-01-06 00:00:00
28,cc_discharge,3900.0,3.3167,-102.0,25.1,30.62,2026-01-06 01:00:00
28,cc_discharge,4200.0,3.3333,-102.0,25.4,45.9301,2026-01-06 02:00:00
28,cc_discharge,4500.0,3.35,-102.0,25.1,61.2401,2026-01-06 03:00:00
28,cc_discharge,4800.0,3.3667,-102.0,24.5,76.5501,2026-01-06 04:00:00
28,cc_discharge,5100.0,3.3833,-102.0,24.8,91.8601,2026-01-06 05:00:00
29,rest,0.0,3.3,0.0,25.4,0.0,2026-01-06 04:00:00
29,rest,300.0,3.2667,0.0,25.1,0.0,2026-01-06 05:00:00
29,rest,600.0,3.2333,0.0,25.0,0.0,2026-01-06 06:00:00
29,cccv_charge,900.0,3.3,102.0,25.1,15.2474,2026-01-06 04:00:00
29,cccv_charge,1200.0,3.3167,102.0,25.2,30.4948,2026-01-06 05:00:00
29,cccv_charge,1500.0,3.3333,102.0,24.8,45.7422,2026-01-06 06:00:00
29,cccv_charge,1800.0,3.35,102.0,24.9,60.9896,2026-01-06 07:00:00
29,cccv_charge,2100.0,3.3667,102.0,25.0,76.2369,2026-01-06 08:00:00
29,cccv_charge,2400.0,3.3833,102.0,24.8,91.4843,2026-01-06 09:00:00
29,rest,2700.0,3.3,0.0,25.0,0.0,2026-01-06 04:00:00
29,rest,3000.0,3.2667,0.0,25.4,0.0,2026-01-06 05:00:00
29,rest,3300.0,3.2333,0.0,24.7,0.0,2026-01-06 06:00:00
29,cc_discharge,3600.0,3.3,-102.0,25.6,15.2474,2026-01-06 04:00:00
29,cc_discharge,3900.0,3.3167,-102.0,25.6,30.4948,2026-01-06 05:00:00
29,cc_discharge,4200.0,3.3333,-102.0,24.5,45.7422,2026-01-06 06:00:00
29,cc_discharge,4500.0,3.35,-102.0,25.0,60.9896,2026-01-06 07:00:00
29,cc_discharge,4800.0,3.3667,-102.0,25.1,76.2369,2026-01-06 08:00:00
29,cc_discharge,5100.0,3.3833,-102.0,24.8,91.4843,2026-01-06 09:00:00
30,rest,0.0,3.3,0.0,24.8,0.0,2026-01-06 08:00:00
30,rest,300.0,3.2667,0.0,24.9,0.0,2026-01-06 09:00:00
30,rest,600.0,3.2333,0.0,25.2,0.0,2026-01-06 10:00:00
30,cccv_charge,900.0,3.3,102.0,24.8,15.1852,2026-01-06 08:00:00
30,cccv_charge,1200.0,3.3167,102.0,25.5,30.3704,2026-01-06 09:00:00
30,cccv_charge,1500.0,3.3333,102.0,25.1,45.5556,2026-01-06 10:00:00
30,cccv_charge,1800.0,3.35,102.0,25.0,60.7407,2026-01-06 11:00:00
30,cccv_charge,2100.0,3.3667,102.0,25.4,75.9259,2026-01-06 12:00:00
30,cccv_charge,2400.0,3.3833,102.0,25.2,91.1111,2026-01-06 13:00:00
30,rest,2700.0,3.3,0.0,25.1,0.0,2026-01-06 08:00:00
30,rest,3000.0,3.2667,0.0,24.9,0.0,2026-01-06 09:00:00
30,rest,3300.0,3.2333,0.0,25.5,0.0,2026-01-06 10:00:00
30,cc_discharge,3600.0,3.3,-102.0,25.2,15.1852,2026-01-06 08:00:00
30,cc_discharge,3900.0,3.3167,-102.0,24.9,30.3704,2026-01-06 09:00:00
30,cc_discharge,4200.0,3.3333,-102.0,24.5,45.5556,2026-01-06 10:00:00
30,cc_discharge,4500.0,3.35,-102.0,25.1,60.7407,2026-01-06 11:00:00
30,cc_discharge,4800.0,3.3667,-102.0,24.7,75.9259,2026-01-06 12:00:00
30,cc_discharge,5100.0,3.3833,-102.0,24.5,91.1111,2026-01-06 13:00:00
31,rest,0.0,3.3,0.0,24.9,0.0,2026-01-06 12:00:00
31,rest,300.0,3.2667,0.0,25.1,0.0,2026-01-06 13:00:00
31,rest,600.0,3.2333,0.0,25.4,0.0,2026-01-06 14:00:00
31,cccv_charge,900.0,3.3,102.0,25.1,15.1234,2026-01-06 12:00:00
31,cccv_charge,1200.0,3.3167,102.0,25.2,30.2468,2026-01-06 13:00:00
31,cccv_charge,1500.0,3.3333,102.0,24.6,45.3702,2026-01-06 14:00:00
31,cccv_charge,1800.0,3.35,102.0,25.0,60.4936,2026-01-06 15:00:00
31,cccv_charge,2100.0,3.3667,102.0,25.0,75.617,2026-01-06 16:00:00
31,cccv_charge,2400.0,3.3833,102.0,25.3,90.7404,2026-01-06 17:00:00
31,rest,2700.0,3.3,0.0,25.0,0.0,2026-01-06 12:00:00
31,rest,3000.0,3.2667,0.0,25.2,0.0,2026-01-06 13:00:00
31,rest,3300.0,3.2333,0.0,24.8,0.0,2026-01-06 14:00:00
31,cc_discharge,3600.0,3.3,-102.0,25.1,15.1234,2026-01-06 12:00:00
31,cc_discharge,3900.0,3.3167,-102.0,25.1,30.2468,2026-01-06 13:00:00
31,cc_discharge,4200.0,3.3333,-102.0,24.6,45.3702,2026-01-06 14:00:00
31,cc_discharge,4500.0,3.35,-102.0,25.1,60.4936,2026-01-06 15:00:00
31,cc_discharge,4800.0,3.3667,-102.0,24.9,75.617,2026-01-06 16:00:00
31,cc_discharge,5100.0,3.3833,-102.0,24.4,90.7404,2026-01-06 17:00:00
32,rest,0.0,3.3,0.0,25.3,0.0,2026-01-06 16:00:00
32,rest,300.0,3.2667,0.0,24.9,0.0,2026-01-06 17:00:00
32,rest,600.0,3.2333,0.0,24.7,0.0,2026-01-06 18:00:00
32,cccv_charge,900.0,3.3,102.0,24.9,15.062,2026-01-06 16:00:00
32,cccv_charge,1200.0,3.3167,102.0,25.0,30.124,2026-01-06 17:00:00
32,cccv_charge,1500.0,3.3333,102.0,25.5,45.186,2026-01-06 18:00:00
32,cccv_charge,1800.0,3.35,102.0,25.0,60.248,2026-01-06 19:00:00
32,cccv_charge,2100.0,3.3667,102.0,25.1,75.31,2026-01-06 20:00:00
32,cccv_charge,2400.0,3.3833,102.0,25.4,90.372,2026-01-06 21:00:00
32,rest,2700.0,3.3,0.0,25.2,0.0,2026-01-06 16:00:00
32,rest,3000.0,3.2667,0.0,25.3,0.0,2026-01-06 17:00:00
32,rest,3300.0,3.2333,0.0,24.9,0.0,2026-01-06 18:00:00
32,cc_discharge,3600.0,3.3,-102.0,25.2,15.062,2026-01-06 16:00:00
32,cc_discharge,3900.0,3.3167,-102.0,25.0,30.124,2026-01-06 17:00:00
32,cc_discharge,4200.0,3.3333,-102.0,25.3,45.186,2026-01-06 18:00:00
32,cc_discharge,4500.0,3.35,-102.0,24.7,60.248,2026-01-06 19:00:00
32,cc_discharge,4800.0,3.3667,-102.0,24.8,75.31,2026-01-06 20:00:00
32,cc_discharge,5100.0,3.3833,-102.0,25.4,90.372,2026-01-06 21:00:00
33,rest,0.0,3.3,0.0,24.9,0.0,2026-01-06 20:00:00
33,rest,300.0,3.2667,0.0,24.9,0.0,2026-01-06 21:00:00
33,rest,600.0,3.2333,0.0,25.0,0.0,2026-01-06 22:00:00
33,cccv_charge,900.0,3.3,102.0,24.8,15.001,2026-01-06 20:00:00
33,cccv_charge,1200.0,3.3167,102.0,25.4,30.002,2026-01-06 21:00:00
33,cccv_charge,1500.0,3.3333,102.0,24.6,45.003,2026-01-06 22:00:00
33,cccv_charge,1800.0,3.35,102.0,25.0,60.004,2026-01-06 23:00:00
33,cccv_charge,2100.0,3.3667,102.0,25.1,75.0049,2026-01-07 00:00:00
33,cccv_charge,2400.0,3.3833,102.0,25.0,90.0059,2026-01-07 01:00:00
33,rest,2700.0,3.3,0.0,24.8,0.0,2026-01-06 20:00:00
33,rest,3000.0,3.2667,0.0,24.7,0.0,2026-01-06 21:00:00
33,rest,3300.0,3.2333,0.0,25.1,0.0,2026-01-06 22:00:00
33,cc_discharge,3600.0,3.3,-102.0,24.7,15.001,2026-01-06 20:00:00
33,cc_discharge,3900.0,3.3167,-102.0,25.2,30.002,2026-01-06 21:00:00
33,cc_discharge,4200.0,3.3333,-102.0,24.5,45.003,2026-01-06 22:00:00
33,cc_discharge,4500.0,3.35,-102.0,24.8,60.004,2026-01-06 23:00:00
33,cc_discharge,4800.0,3.3667,-102.0,25.0,75.0049,2026-01-07 00:00:00
33,cc_discharge,5100.0,3.3833,-102.0,24.6,90.0059,2026-01-07 01:00:00
34,rest,0.0,3.3,0.0,25.2,0.0,2026-01-07 00:00:00
34,rest,300.0,3.2667,0.0,25.0,0.0,2026-01-07 01:00:00
34,rest,600.0,3.2333,0.0,24.7,0.0,2026-01-07 02:00:00
34,cccv_charge,900.0,3.3,102.0,24.5,14.9403,2026-01-07 00:00:00
34,cccv_charge,1200.0,3.3167,102.0,24.5,29.8807,2026-01-07 01:00:00
34,cccv_charge,1500.0,3.3333,102.0,25.0,44.821,2026-01-07 02:00:00
34,cccv_charge,1800.0,3.35,102.0,24.7,59.7614,2026-01-07 03:00:00
34,cccv_charge,2100.0,3.3667,102.0,24.6,74.7017,2026-01-07 04:00:00
34,cccv_charge,2400.0,3.3833,102.0,24.9,89.6421,2026-01-07 05:00:00
34,rest,2700.0,3.3,0.0,25.7,0.0,2026-01-07 00:00:00
34,rest,3000.0,3.2667,0.0,25.1,0.0,2026-01-07 01:00:00
34,rest,3300.0,3.2333,0.0,25.2,0.0,2026-01-07 02:00:00
34,cc_discharge,3600.0,3.3,-102.0,25.1,14.9403,2026-01-07 00:00:00
34,cc_discharge,3900.0,3.3167,-102.0,25.2,29.8807,2026-01-07 01:00:00
34,cc_discharge,4200.0,3.3333,-102.0,24.6,44.821,2026-01-07 02:00:00
34,cc_discharge,4500.0,3.35,-102.0,24.9,59.7614,2026-01-07 03:00:00
34,cc_discharge,4800.0,3.3667,-102.0,25.1,74.7017,2026-01-07 04:00:00
34,cc_discharge,5100.0,3.3833,-102.0,25.0,89.6421,2026-01-07 05:00:00
35,rest,0.0,3.3,0.0,24.9,0.0,2026-01-07 04:00:00
35,rest,300.0,3.2667,0.0,24.8,0.0,2026-01-07 05:00:00
35,rest,600.0,3.2333,0.0,24.9,0.0,2026-01-07 06:00:00
35,cccv_charge,900.0,3.3,102.0,24.8,14.8801,2026-01-07 04:00:00
35,cccv_charge,1200.0,3.3167,102.0,24.3,29.7601,2026-01-07 05:00:00
35,cccv_charge,1500.0,3.3333,102.0,24.6,44.6402,2026-01-07 06:00:00
35,cccv_charge,1800.0,3.35,102.0,25.1,59.5202,2026-01-07 07:00:00
35,cccv_charge,2100.0,3.3667,102.0,25.5,74.4003,2026-01-07 08:00:00
35,cccv_charge,2400.0,3.3833,102.0,25.5,89.2804,2026-01-07 09:00:00
35,rest,2700.0,3.3,0.0,25.0,0.0,2026-01-07 04:00:00
35,rest,3000.0,3.2667,0.0,25.3,0.0,2026-01-07 05:00:00
35,rest,3300.0,3.2333,0.0,25.3,0.0,2026-01-07 06:00:00
35,cc_discharge,3600.0,3.3,-102.0,24.8,14.8801,2026-01-07 04:00:00
35,cc_discharge,3900.0,3.3167,-102.0,24.5,29.7601,2026-01-07 05:00:00
35,cc_discharge,4200.0,3.3333,-102.0,25.0,44.6402,2026-01-07 06:00:00
35,cc_discharge,4500.0,3.35,-102.0,24.5,59.5202,2026-01-07 07:00:00
35,cc_discharge,4800.0,3.3667,-102.0,24.9,74.4003,2026-01-07 08:00:00
35,cc_discharge,5100.0,3.3833,-102.0,25.2,89.2804,2026-01-07 09:00:00
36,rest,0.0,3.3,0.0,24.6,0.0,2026-01-07 08:00:00
36,rest,300.0,3.2667,0.0,25.0,0.0,2026-01-07 09:00:00
36,rest,600.0,3.2333,0.0,25.4,0.0,2026-01-07 10:00:00
36,cccv_charge,900.0,3.3,102.0,25.1,14.8201,2026-01-07 08:00:00
36,cccv_charge,1200.0,3.3167,102.0,25.2,29.6402,2026-01-07 09:00:00
36,cccv_charge,1500.0,3.3333,102.0,25.3,44.4604,2026-01-07 10:00:00
36,cccv_charge,1800.0,3.35,102.0,25.5,59.2805,2026-01-07 11:00:00
36,cccv_charge,2100.0,3.3667,102.0,25.0,74.1006,2026-01-07 12:00:00
36,cccv_charge,2400.0,3.3833,102.0,25.4,88.9207,2026-01-07 13:00:00
36,rest,2700.0,3.3,0.0,25.0,0.0,2026-01-07 08:00:00
36,rest,3000.0,3.2667,0.0,24.8,0.0,2026-01-07 09:00:00
36,rest,3300.0,3.2333,0.0,25.1,0.0,2026-01-07 10:00:00
36,cc_discharge,3600.0,3.3,-102.0,24.8,14.8201,2026-01-07 08:00:00
36,cc_discharge,3900.0,3.3167,-102.0,24.8,29.6402,2026-01-07 09:00:00
36,cc_discharge,4200.0,3.3333,-102.0,24.8,44.4604,2026-01-07 10:00:00
36,cc_discharge,4500.0,3.35,-102.0,24.3,59.2805,2026-01-07 11:00:00
36,cc_discharge,4800.0,3.3667,-102.0,25.0,74.1006,2026-01-07 12:00:00
